Gene,Average_Score,Classification,Cortex,Striatum,hiPSC,Fetal,SynGO,GO Synapse,SynDB,SynSysNet
PABPC3,4.103033591771749,Negative,0,0,0,0,0,0,0,0
PABPC4,4.1685923858157485,Negative,0,0,1,1,0,0,1,0
PABPC5,4.5158404673454156,Negative,0,0,0,0,0,0,0,0
PABPN1,4.201966065030501,Negative,0,0,1,1,0,0,0,0
PACS1,4.422730400575448,Negative,1,1,1,1,0,0,1,1
PACS2,4.264130726205416,Negative,1,0,1,0,0,0,0,0
PACSIN2,4.429929353992666,Negative,0,0,1,0,1,1,0,0
PACSIN3,4.57473403701,Negative,0,0,0,0,0,0,0,0
PADI1,4.167052933023498,Negative,0,0,0,0,0,0,0,0
PADI2,4.5674861298975005,Negative,1,0,0,0,0,0,1,0
PADI3,4.754199140099498,EnSig,0,0,0,0,0,0,0,0
PADI4,4.413752706184388,Negative,0,0,0,0,0,0,0,0
PAF1,4.331400977128666,Negative,0,0,0,0,0,0,0,0
PAFAH1B1,4.478385753665166,Negative,1,1,1,1,1,0,1,1
PAFAH1B2,4.826616430510167,EnSig,0,0,1,1,0,0,0,1
PAFAH1B3,4.085391551312393,Negative,0,0,1,1,0,0,0,0
PAG1,4.682585652473499,EnSig,0,0,1,1,0,0,0,0
PAH,4.491085358727166,Negative,0,0,0,0,0,0,0,0
PAICS,4.113626273688916,Negative,1,1,1,1,0,0,1,0
PAIP1,4.476866664876999,Negative,0,0,1,1,0,0,0,0
PAIP2B,4.630865077530167,Negative,0,0,0,0,0,0,0,0
PAK1,4.165691313775178,Negative,1,0,1,1,1,0,1,0
PAK1IP1,4.419104734586429,Negative,0,0,0,0,0,0,0,0
PAK2,4.439905515034615,Negative,0,0,1,1,1,1,0,0
PAK3,4.426754194041499,Negative,1,0,1,1,1,1,0,0
PAK4,4.393211088006429,Negative,0,0,1,0,0,0,0,0
PAK6,4.393926359309833,Negative,1,0,0,0,0,0,0,0
PALB2,4.40347571135575,Negative,0,0,0,0,0,0,0,0
PALD1,4.2534100234335,Negative,0,0,0,0,0,0,0,0
PALLD,4.437293752118543,Negative,1,0,1,0,0,0,0,0
PALMD,4.574003129058,Negative,0,0,0,1,0,1,0,0
PAM,4.053728866019751,Negative,0,0,0,0,0,0,0,0
PAM16,4.248455772319833,Negative,1,0,0,0,0,0,0,0
PAN2,4.104281719946666,Negative,0,0,1,0,0,0,0,0
PAN3,4.549074564703499,Negative,0,0,0,0,0,0,0,0
PANK1,4.267472381607333,Negative,0,0,0,0,0,0,0,0
PANK2,3.8993864224366246,Negative,0,0,0,0,0,0,0,0
PANK3,4.334186092097166,Negative,0,0,0,0,0,0,0,0
PANX1,4.590677215136166,Negative,0,0,1,1,0,0,0,0
PANX3,4.291256575494166,Negative,0,0,0,0,0,0,0,0
PAPOLA,4.4866862672781656,Negative,0,0,0,0,0,0,0,0
PAPOLB,4.765170747816249,EnSig,0,0,0,0,0,0,0,0
PAPOLG,4.446861919727666,Negative,0,0,0,0,0,0,0,0
PAPPA2,4.651941624407874,Negative,0,0,0,0,0,0,0,0
PAPSS1,4.482562532955409,Negative,1,0,0,0,0,0,0,0
PAPSS2,4.502343067241999,Negative,0,0,0,0,0,0,0,0
PAQR5,4.5114869436674985,Negative,0,0,0,0,0,0,0,0
PARD3,4.667710417002749,Negative,0,0,1,0,0,0,0,0
PARD3B,4.611883907069665,Negative,0,0,0,0,0,0,0,0
PARD6A,4.36403148280325,Negative,0,0,0,0,0,0,0,0
PARD6B,4.3104713059375,Negative,0,0,0,0,0,0,0,0
PARD6G,4.518864483708238,Negative,0,0,0,0,0,0,0,0
PARG,4.190268356882475,Negative,0,0,0,0,0,0,0,0
PARK7,4.230575687551332,Negative,1,0,1,1,0,1,1,0
PARL,4.397451425636416,Negative,1,1,1,0,0,0,0,0
PARM1,4.386607112556452,Negative,0,0,0,0,0,0,0,0
PARN,4.796743740266416,EnSig,0,0,0,0,1,0,0,0
PARP1,4.852046185847333,EnSig,1,0,1,1,0,0,1,0
PARP10,4.3205705650234005,Negative,0,0,0,0,0,0,0,0
PARP12,4.042793724415667,Negative,0,0,0,0,0,0,0,0
PARP14,4.506378306418119,Negative,0,0,1,0,0,0,0,0
PARP15,4.207113975505666,Negative,0,0,0,0,0,0,0,0
PARP16,4.211068190992536,Negative,0,0,0,0,0,0,0,0
PARP2,4.358308681116998,Negative,0,0,0,0,0,0,0,0
PARP3,4.316276573094878,Negative,0,0,0,0,0,0,0,0
PARP4,4.2626894245145,Negative,0,0,0,0,0,0,0,0
PARP9,3.9632922892049516,Negative,0,0,0,0,0,0,0,0
PARS2,4.0280307267622515,Negative,1,0,0,0,0,0,0,0
PARVA,4.320138513760666,Negative,0,0,0,0,0,0,0,0
PARVB,4.1250660271502415,Negative,0,0,0,0,0,0,0,0
PARVG,3.9660885017537497,Negative,0,0,0,0,0,0,0,0
PASK,4.112755066782249,Negative,0,0,0,0,0,0,0,0
PATL1,4.347220196429333,Negative,0,0,0,0,0,0,0,0
PATZ1,4.436982567522833,Negative,0,0,0,0,0,0,0,0
PAX1,4.355458116107167,Negative,0,0,0,0,0,0,0,0
PAX2,4.564755850467232,Negative,0,0,0,0,0,0,0,0
PAX3,4.792655302220833,EnSig,0,0,0,0,0,0,0,0
PAX4,4.655106200546847,Negative,0,0,0,0,0,0,0,0
PAX5,4.5709057226235,Negative,0,0,0,0,0,0,0,0
PAX6,5.4219303763390005,EnSig,0,0,0,0,0,0,0,0
PAX7,4.715166796398999,EnSig,0,0,0,0,0,0,0,0
PAX8,4.432690891430204,Negative,0,0,0,0,0,0,0,0
PAX9,4.4123537386035006,Negative,0,0,0,0,0,0,0,0
PAXBP1,3.8999968360303128,Negative,0,0,0,0,0,0,0,0
PAXIP1,4.439533915014,Negative,0,0,0,0,0,0,0,0
PBX1,4.398803006313,Negative,0,0,0,0,0,0,0,0
PBX2,4.631755819022,Negative,0,0,0,0,0,0,0,0
PBX3,4.247193593109845,Negative,0,0,0,0,0,0,0,0
PC,4.543137815831293,Negative,1,1,1,0,0,0,1,0
PCBD1,4.350303708308667,Negative,0,0,0,0,0,0,0,0
PCBD2,4.3359574378205,Negative,0,0,0,0,0,0,0,0
PCBP1,4.5139214224372095,Negative,1,1,1,1,0,0,1,0
PCBP2,4.660833853486083,Negative,1,1,1,1,1,0,1,0
PCBP3,4.3260432676682505,Negative,1,1,1,0,0,0,0,0
PCBP4,4.447168060434724,Negative,1,0,1,0,0,0,0,0
PCCA,4.6747992725405005,EnSig,1,0,1,0,0,0,1,0
PCCB,4.734664967963499,EnSig,0,0,1,0,0,0,0,0
PCDH1,4.402409900183167,Negative,0,0,1,0,0,0,1,1
PCDH10,4.620688460837166,Negative,0,0,1,1,0,0,0,0
PCDH15,5.25743595514675,EnSig,0,0,0,0,1,1,0,0
PCDH17,4.402980632099499,Negative,0,0,1,0,1,1,0,0
PCDH18,4.294347848761416,Negative,0,0,0,0,0,0,0,0
PCDH19,4.285351157899889,Negative,0,0,0,1,0,0,0,0
PCDH7,4.42470214939625,Negative,0,0,0,0,0,0,0,0
PCDH8,4.784466200478999,EnSig,0,0,0,0,1,1,0,0
PCDH9,4.983520444672832,EnSig,0,0,1,0,0,0,0,0
PCDHA1,5.065516227629249,EnSig,0,0,1,0,0,0,0,0
PCDHA10,4.620016774131166,Negative,0,0,0,0,0,0,0,0
PCDHA11,4.5666431420632865,Negative,0,0,0,0,0,0,0,0
PCDHA12,4.476108314551749,Negative,0,0,0,0,0,0,0,0
PCDHA13,4.152452106539249,Negative,0,0,0,0,0,0,0,0
PCDHA2,4.365157230337498,Negative,0,0,0,0,0,0,0,0
PCDHA3,4.532379837357036,Negative,0,0,0,0,0,0,0,0
PCDHA4,4.5924943185795,Negative,0,0,1,0,0,0,0,0
PCDHA5,4.597072761579286,Negative,0,0,0,0,0,0,0,0
PCDHA6,4.660398464976248,Negative,0,0,0,0,0,0,0,0
PCDHA7,4.5629059831745,Negative,0,0,0,1,0,0,0,0
PCDHA8,4.698015727111999,EnSig,0,0,0,0,0,0,0,0
PCDHA9,4.4830522589575,Negative,0,0,0,0,0,0,0,0
PCDHAC1,4.490749531053927,Negative,0,0,0,0,0,0,0,0
PCDHAC2,4.712624364255666,EnSig,0,0,1,0,0,0,0,0
PCDHB10,4.153568556407095,Negative,0,0,0,0,0,0,0,0
PCDHB11,4.1908374638916115,Negative,0,0,0,0,0,0,0,0
PCDHB12,4.452703255896619,Negative,0,0,0,0,0,0,0,0
PCDHB13,4.046607044761491,Negative,0,0,0,0,0,1,0,0
PCDHB14,4.544966980250166,Negative,0,0,0,0,0,0,0,0
PCDHB15,4.277796744341075,Negative,0,0,0,0,0,0,0,0
PCDHB2,4.5559971873405765,Negative,0,0,1,0,0,0,0,0
PCDHB3,4.254960617479159,Negative,0,0,1,0,0,0,0,0
PCDHB5,4.23344629943075,Negative,0,0,0,0,0,0,0,0
PCDHB7,3.8829086602498375,Negative,0,0,0,0,0,0,0,0
PCDHB8,4.003952230931916,Negative,0,0,0,0,0,0,0,0
PCDHGA11,4.584754861067583,Negative,0,0,0,0,0,0,0,0
PCDHGA12,4.638465731537333,Negative,0,0,0,0,0,0,0,0
PCDHGA3,4.698202081800688,EnSig,0,0,0,0,0,0,0,0
PCDHGA4,4.619973203417666,Negative,0,0,0,0,0,0,0,0
PCDHGA5,4.5511896263918326,Negative,0,0,0,0,0,0,0,0
PCDHGA7,4.517295904355212,Negative,0,0,0,0,0,0,0,0
PCDHGA8,4.574754995032916,Negative,0,0,0,0,0,0,0,0
PCDHGA9,4.5931932899494985,Negative,0,0,0,0,0,0,0,0
PCDHGB1,4.639816768771638,Negative,0,0,1,0,0,0,0,0
PCDHGB2,4.531066040946595,Negative,0,0,0,0,0,0,0,0
PCDHGB3,4.513522399557888,Negative,0,0,0,0,0,0,0,0
PCDHGB4,4.492982848724261,Negative,0,0,1,0,0,0,0,0
PCDHGC3,4.592629535304158,Negative,0,0,0,0,0,0,0,0
PCDHGC4,4.448180353041119,Negative,0,0,0,0,0,0,0,0
PCDHGC5,4.706042718690167,EnSig,0,0,0,0,0,0,0,0
PCF11,4.188758243960038,Negative,0,0,0,0,0,0,0,0
PCGF1,4.301356888601584,Negative,0,0,0,0,0,0,0,0
PCGF3,4.268819377446333,Negative,0,0,0,0,0,0,0,0
PCGF6,4.4659842544305,Negative,0,0,0,0,0,0,0,0
PCID2,4.023649213701833,Negative,0,0,0,0,0,0,0,0
PCIF1,4.536614935905,Negative,0,0,0,0,0,0,0,0
PCK1,4.223697256116333,Negative,0,0,0,0,0,0,0,0
PCK2,4.390758282983333,Negative,0,0,1,0,0,0,0,0
PCM1,4.699211505663833,EnSig,0,0,1,1,0,0,0,0
PCMT1,4.403345545905166,Negative,1,1,1,1,0,0,1,0
PCMTD1,4.115468605311166,Negative,0,0,0,0,0,0,0,0
PCMTD2,4.47144570957025,Negative,0,0,0,0,0,0,0,0
PCNA,4.3484970803915,Negative,0,0,1,0,0,0,0,0
PCNP,4.1130243190536655,Negative,0,0,0,0,0,0,0,0
PCNT,4.746470851331666,EnSig,0,0,0,0,0,0,0,0
PCP2,4.652256194880286,Negative,0,0,0,0,0,0,0,0
PCSK1,4.658078744480332,Negative,0,0,1,0,0,0,0,1
PCSK1N,4.410526097837667,Negative,0,0,1,0,0,0,0,0
PCSK2,4.382589399491833,Negative,0,0,0,0,0,0,0,1
PCSK5,4.83970651561525,EnSig,0,0,0,0,0,0,0,0
PCSK6,4.6097296385030875,Negative,0,0,0,0,0,0,0,0
PCSK7,4.196500673141166,Negative,0,0,0,0,0,0,0,0
PCSK9,4.482792652163571,Negative,0,0,0,0,0,0,0,0
PCTP,4.217518084129916,Negative,0,0,0,0,0,0,0,0
PCYOX1,4.511854036202998,Negative,0,0,1,0,0,0,0,0
PCYT1A,4.274221585846,Negative,0,0,0,0,0,0,0,0
PCYT1B,4.532224825923,Negative,0,0,0,0,0,0,0,0
PCYT2,4.374073999350165,Negative,0,0,1,0,0,0,0,0
PDAP1,4.517574769753833,Negative,0,0,0,0,0,0,0,0
PDCD1,4.4544450334919174,Negative,0,0,0,0,0,0,0,0
PDCD10,4.526591328326999,Negative,1,0,0,0,0,0,0,0
PDCD11,4.398809836294369,Negative,0,0,1,0,0,0,0,0
PDCD1LG2,4.461715904090666,Negative,0,0,0,0,0,0,0,0
PDCD2L,4.514784289415856,Negative,0,0,0,0,0,0,0,0
PDCD4,4.198360392039222,Negative,0,1,0,0,0,0,0,0
PDCD5,4.188922040866498,Negative,0,0,0,1,0,0,0,0
PDCD6,4.424535142590333,Negative,0,0,1,0,0,0,0,0
PDCD6IP,4.123060319567498,Negative,1,1,1,1,0,0,1,0
PDCL,4.720245658051238,EnSig,0,0,0,0,0,0,0,0
PDCL3,4.6687530355853335,Negative,0,0,0,0,0,0,0,0
PDE10A,4.6537309642935005,Negative,0,1,1,0,0,0,1,0
PDE12,4.295587034311833,Negative,0,0,1,0,0,0,0,0
PDE1A,4.233637176460083,Negative,1,0,0,0,0,0,1,0
PDE1B,4.130087853785833,Negative,1,1,0,0,0,0,0,0
PDE1C,4.522478648348,Negative,0,0,0,0,0,0,0,0
PDE3A,4.3115268838524985,Negative,0,0,0,0,0,0,0,0
PDE3B,4.0822766858240005,Negative,0,0,0,0,0,0,0,0
PDE4A,4.568427944570249,Negative,1,1,0,0,1,0,0,0
PDE4B,4.713320805859,EnSig,0,0,0,0,0,1,1,0
PDE4D,4.6764834388795,EnSig,1,0,0,1,0,0,1,0
PDE4DIP,4.696338062849454,EnSig,0,0,1,0,0,0,0,0
PDE5A,4.274444950215833,Negative,0,0,0,0,0,0,0,0
PDE6A,4.486074020285151,Negative,0,0,0,0,0,0,0,0
PDE6B,4.252132465279333,Negative,0,0,0,0,0,0,0,0
PDE7A,4.135581733485998,Negative,0,0,0,0,0,0,0,0
PDE8A,4.1701758902003325,Negative,0,0,0,0,0,0,1,0
PDE8B,4.3248070876009095,Negative,1,1,0,0,0,0,0,0
PDE9A,4.406601522266667,Negative,0,0,0,1,0,0,0,0
PDGFA,4.751214071333499,EnSig,0,0,0,0,0,0,0,0
PDGFC,4.3682113321757505,Negative,0,0,0,0,0,0,0,0
PDGFD,4.443383531090916,Negative,0,0,0,0,0,0,0,0
PDGFRA,4.431500304065,Negative,0,0,0,0,0,0,0,0
PDGFRB,4.7185392456598345,EnSig,0,0,0,0,0,0,0,0
PDHA1,3.9917616414643327,Negative,1,1,1,1,0,0,1,0
PDHA2,2.680201769800667,Negative,0,0,0,0,0,0,0,0
PDHB,4.3297669579903335,Negative,1,1,1,1,0,0,1,0
PDHX,4.360682855288832,Negative,1,1,1,1,0,0,1,0
PDIA2,4.190398408933748,Negative,0,0,0,0,0,0,0,0
PDIA3,4.513009341709833,Negative,1,0,1,1,0,0,1,1
PDIA5,4.347586264568132,Negative,0,0,0,0,0,0,0,0
PDIA6,4.469204754049834,Negative,1,1,1,1,0,0,1,1
PDIK1L,4.272799748859501,Negative,0,0,0,0,0,0,0,0
PDK1,3.9895256563435715,Negative,0,0,1,0,0,0,1,0
PDK2,4.0657847021118085,Negative,1,0,0,0,0,0,0,0
PDK3,4.5505881039075,Negative,1,0,0,0,0,0,0,0
PDK4,4.391675509913,Negative,0,0,0,0,0,0,0,0
PDLIM1,4.497330468117166,Negative,0,0,1,0,0,0,0,0
PDLIM2,4.558163800927666,Negative,0,0,0,0,0,0,0,0
PDLIM3,4.533966851768666,Negative,0,0,0,0,0,0,0,0
PDLIM4,4.5260338377395835,Negative,0,0,0,0,0,1,0,0
PDLIM5,4.590824213583,Negative,1,0,1,0,0,1,0,0
PDLIM7,4.414584194406499,Negative,0,0,1,0,0,0,1,0
PDPK1,4.5193176147745,Negative,1,0,1,0,0,1,1,0
PDPR,4.6189224024168345,Negative,0,0,1,0,0,0,0,0
PDRG1,4.324405830690279,Negative,0,0,0,0,0,0,0,0
PDSS1,4.3080255528119995,Negative,0,0,0,0,0,0,0,0
PDX1,4.876471922747751,EnSig,0,0,0,0,0,0,0,0
PDXDC1,4.626424514423916,Negative,1,0,1,0,0,0,0,0
PDXK,4.1591703792371675,Negative,1,1,1,0,0,0,0,0
PDYN,2.9265158135255005,Negative,0,0,0,0,1,1,0,1
PDZD11,4.85300880573311,EnSig,1,0,1,0,0,1,0,0
PDZD2,4.7531114923595,EnSig,0,0,0,0,0,0,0,0
PDZD3,4.290155381575666,Negative,0,0,0,0,0,0,0,0
PDZD4,4.214048807408541,Negative,0,0,0,1,0,0,0,0
PDZD8,4.2465429044092495,Negative,0,0,0,0,0,0,0,0
PDZK1,3.9418575493489993,Negative,0,0,0,0,0,0,0,0
PDZRN3,4.166565225209022,Negative,0,0,0,0,0,1,0,0
PEA15,4.5144052572795,Negative,0,0,0,0,0,0,1,0
PEAK1,4.851216358894249,EnSig,1,0,1,0,0,0,0,0
PEAR1,4.358089524842368,Negative,0,0,0,0,0,0,0,0
PECR,4.3458772822545,Negative,0,0,0,0,0,0,0,0
PEF1,4.4284223548715005,Negative,0,0,0,0,0,0,0,0
PEG10,4.335875248712498,Negative,0,0,0,0,0,0,0,0
PEG3,4.328633077221832,Negative,0,0,0,0,0,0,0,0
PELI1,4.7337120691646675,EnSig,0,0,0,0,0,0,0,0
PELI2,4.507259339088,Negative,0,0,0,0,0,0,0,0
PELI3,4.1760533673356655,Negative,0,0,0,0,0,0,0,0
PELO,4.339872466763916,Negative,1,0,1,0,0,0,0,0
PELP1,4.4896062860141654,Negative,0,0,1,1,0,0,0,0
PEMT,4.507893419804971,Negative,0,0,0,0,0,0,0,0
PENK,4.297535903515082,Negative,0,0,0,0,1,1,0,1
PEPD,4.422066508450083,Negative,0,0,1,0,0,0,0,0
PER2,4.4941728688754985,Negative,0,0,0,0,0,0,0,0
PER3,4.060058803665785,Negative,0,0,0,0,0,0,0,0
PEX1,4.482736872671333,Negative,0,0,0,0,0,0,0,0
PEX10,4.746468389581666,EnSig,0,0,0,0,0,0,0,0
PEX11A,4.315674840010286,Negative,0,0,0,0,0,0,0,0
PEX11B,4.368689875284833,Negative,1,0,1,0,0,0,1,0
PEX11G,4.599467152593071,Negative,0,0,0,0,0,0,0,0
PEX12,4.488331111123,Negative,0,0,0,0,0,0,0,0
PEX13,4.447032281528651,Negative,0,0,0,0,0,0,0,0
PEX14,4.686647213686165,EnSig,1,0,0,0,0,0,0,0
PEX16,4.445039554112749,Negative,0,0,0,0,0,0,0,0
PEX19,3.979154882978948,Negative,1,0,0,0,0,0,0,0
PEX3,4.168092123173095,Negative,1,0,0,0,0,0,0,0
PEX5,4.5221836353515,Negative,0,0,0,0,0,0,0,0
PEX5L,4.577981604808333,Negative,1,1,0,0,0,0,1,0
PEX6,4.294503338253722,Negative,0,0,0,0,0,0,0,0
PFAS,4.306830324597619,Negative,0,0,1,0,0,0,0,0
PFDN2,4.560910197146036,Negative,0,0,0,0,0,0,0,0
PFDN4,4.710061756612249,EnSig,0,0,0,0,0,0,0,0
PFDN5,4.743567321950499,EnSig,0,0,0,0,0,0,0,0
PFDN6,4.819077892077403,EnSig,1,0,0,0,0,0,0,0
PFKFB1,4.282517392794,Negative,0,0,0,0,0,0,0,0
PFKFB2,4.139299569004333,Negative,0,0,0,0,0,0,0,0
PFKFB3,4.7120589817975,EnSig,0,0,0,0,0,0,0,0
PFKFB4,4.353208850864,Negative,0,0,0,0,0,0,0,0
PFKL,4.611020216770055,Negative,0,0,1,1,0,0,1,1
PFKM,4.441657773048591,Negative,0,0,1,1,0,0,1,1
PFKP,4.554864927760583,Negative,0,0,1,1,0,0,1,1
PGAM1,4.402354299537595,Negative,0,0,1,1,0,0,1,1
PGAM2,4.180753551742762,Negative,0,1,0,0,0,0,1,0
PGAM4,4.17065041999825,Negative,0,0,0,0,0,0,0,0
PGAM5,4.2542276294290415,Negative,1,1,1,1,0,0,1,0
PGAP1,4.080788766743056,Negative,0,0,1,0,0,0,0,0
PGAP2,4.400485421647403,Negative,0,0,0,0,0,0,0,0
PGBD5,4.4686797925085004,Negative,0,0,0,0,0,0,0,0
PGD,4.425472066862167,Negative,0,0,1,1,0,0,1,0
PGGT1B,4.262905062133998,Negative,0,0,0,0,0,0,0,0
PGLYRP1,4.319180260171596,Negative,0,0,0,0,0,0,0,0
PGM1,4.564601965184833,Negative,0,0,1,0,0,0,1,0
PGM2,4.276672286774,Negative,0,0,0,0,0,0,0,1
PGM2L1,4.552603010194333,Negative,1,0,1,0,0,0,1,0
PGM3,4.160571584996166,Negative,0,0,1,1,0,0,0,0
PGM5,4.461326574449998,Negative,0,0,0,0,0,0,0,0
PGP,4.304929123641166,Negative,0,0,0,0,0,0,0,0
PGR,4.5899001557139165,Negative,0,0,0,0,0,0,0,0
PGRMC1,4.521088638694416,Negative,1,0,1,1,0,1,0,1
PGRMC2,4.092660200417832,Negative,0,0,1,0,0,0,0,0
PHACTR1,4.348061052898535,Negative,1,0,0,0,0,1,1,0
PHACTR2,4.196893442344333,Negative,0,0,0,0,0,0,0,0
PHACTR3,4.322168307920607,Negative,0,0,0,0,0,0,0,0
PHACTR4,4.184426049237949,Negative,0,1,0,0,0,0,0,0
PHAX,4.382567172898166,Negative,0,0,0,0,0,0,0,0
PHB,4.056918760527,Negative,1,1,1,1,1,0,1,1
PHB2,4.710841032200166,EnSig,1,1,1,1,1,1,1,0
PHC1,4.081820002183333,Negative,0,0,0,0,0,0,0,0
PHC2,4.440395689841,Negative,0,0,0,0,0,0,0,0
PHC3,4.446292545562762,Negative,0,0,0,0,0,0,0,0
PHEX,4.499672197729249,Negative,0,0,0,0,0,0,0,0
PHF1,4.297112147455249,Negative,0,0,0,0,0,0,0,0
PHF10,4.361423788332618,Negative,0,0,0,0,0,0,0,0
PHF11,4.1195160164727485,Negative,0,0,0,0,0,0,0,0
PHF12,4.373281491092,Negative,0,0,0,0,0,0,0,0
PHF13,4.024901871819222,Negative,0,0,0,0,0,0,0,0
PHF14,4.236820704479417,Negative,0,0,0,0,0,0,0,0
PHF19,4.1572917053535,Negative,0,0,0,0,0,0,0,0
PHF2,4.548318657474333,Negative,0,0,0,0,0,0,0,0
PHF20,4.410732278857832,Negative,0,0,0,0,0,0,0,0
PHF20L1,4.376656474288667,Negative,0,0,0,0,0,0,0,0
PHF21A,4.21659343711946,Negative,0,0,0,0,0,0,0,0
PHF23,4.478127294026333,Negative,0,0,0,0,0,0,0,0
PHF5A,4.56474403691669,Negative,0,0,0,0,0,0,0,0
PHF6,4.304419515121666,Negative,0,0,0,0,0,0,0,0
PHF8,4.483356719715917,Negative,0,0,0,0,0,0,0,0
PHGDH,4.730993465015748,EnSig,1,1,1,1,0,0,1,1
PHIP,4.843107353148747,EnSig,0,0,0,1,0,0,0,0
PHKA1,4.166372164652167,Negative,1,0,0,0,0,0,0,0
PHKA2,3.674746709086082,Negative,0,0,0,0,0,0,0,0
PHKB,4.063725664220333,Negative,1,0,1,0,0,0,0,0
PHKG1,4.177941343446666,Negative,0,0,0,0,0,0,0,0
PHKG2,4.216170562730248,Negative,0,0,0,0,0,0,0,0
PHLDA2,4.227189841228761,Negative,0,0,0,0,0,0,0,0
PHLDA3,4.362984906092999,Negative,0,0,0,0,0,0,0,0
PHLDB1,4.344749563917237,Negative,1,0,1,1,0,0,1,0
PHLDB2,4.652076431573749,Negative,0,0,0,0,0,0,0,0
PHLPP1,4.824781221227465,EnSig,0,0,0,0,0,0,0,0
PHLPP2,4.489713690742833,Negative,0,0,0,0,0,0,0,0
PHOSPHO1,4.3040536873414865,Negative,0,0,0,0,0,0,0,0
PHOX2A,4.693661812315666,EnSig,0,0,0,0,0,0,0,0
PHOX2B,4.446083844528499,Negative,0,0,0,0,0,0,0,0
PHPT1,4.398825378780833,Negative,0,0,0,0,0,0,0,0
PHTF1,4.278926601194452,Negative,0,0,0,0,0,0,0,0
PHTF2,4.289340491872165,Negative,0,0,0,0,0,0,0,0
PHYHIPL,4.746994060400619,EnSig,0,0,1,0,0,0,0,0
PHYKPL,3.9994753013865,Negative,0,0,0,0,0,0,0,0
PI3,4.3419827362994985,Negative,0,0,0,0,0,0,0,0
PI4K2A,4.419401068717582,Negative,0,0,1,0,0,1,0,0
PI4K2B,4.422590348847833,Negative,0,0,0,0,0,0,0,0
PI4KA,4.579728336604999,Negative,0,0,1,1,0,0,0,1
PI4KB,4.163844880786762,Negative,0,0,0,0,0,0,0,0
PIAS1,4.1771578385523815,Negative,0,0,0,0,0,0,0,0
PIAS2,4.0418050099610845,Negative,0,0,0,0,0,0,0,0
PIAS3,4.214505942738619,Negative,0,0,0,0,0,1,0,0
PIAS4,4.1766001734158325,Negative,0,0,0,0,0,0,0,0
PICK1,4.121667902045498,Negative,0,0,1,0,1,1,0,1
PID1,4.6551530590549985,Negative,1,0,0,0,0,0,0,0
PIDD1,4.5008351750864035,Negative,0,0,0,0,0,0,0,0
PIEZO1,4.434176590441571,Negative,0,0,0,0,0,0,0,0
PIF1,4.116989717036166,Negative,0,0,0,0,0,0,0,0
PIGA,4.259901605840167,Negative,0,0,0,0,0,0,0,0
PIGB,4.156707919384832,Negative,0,0,0,0,0,0,0,0
PIGG,4.092592656631945,Negative,0,0,0,0,0,0,0,0
PIGH,4.3767479275301655,Negative,0,0,0,0,0,0,0,0
PIGK,4.34941995370275,Negative,0,1,0,0,0,0,1,0
PIGN,5.4424095994625,EnSig,0,0,0,0,0,0,0,0
PIGP,4.307464098811984,Negative,0,0,0,0,0,0,0,0
PIGR,4.310475863713,Negative,0,0,0,0,0,0,0,0
PIGS,4.3604508186189985,Negative,0,0,1,0,0,0,0,0
PIGT,5.553224530911997,EnSig,0,0,1,0,0,0,0,0
PIH1D1,4.507033462090333,Negative,0,0,0,0,0,0,0,0
PIK3AP1,4.323961552212583,Negative,0,0,0,0,0,0,0,0
PIK3C2A,4.7999547701667495,EnSig,0,0,1,0,0,0,0,0
PIK3C2B,4.693865872421833,EnSig,0,0,1,1,0,0,0,0
PIK3C3,4.363717901013748,Negative,1,0,1,0,0,0,0,0
PIK3CA,4.434744920457428,Negative,0,0,0,0,0,0,1,0
PIK3CB,4.594999428469086,Negative,0,0,0,0,0,0,0,0
PIK3CD,4.486228564938903,Negative,0,0,0,0,0,0,0,0
PIK3CG,4.532925081412,Negative,0,0,0,0,0,0,0,0
PIK3R1,4.5625128831525,Negative,1,0,0,0,0,0,0,0
PIK3R2,4.599326512367332,Negative,0,0,0,0,0,0,0,0
PIK3R3,4.37802446954125,Negative,0,0,0,0,0,0,0,0
PIK3R4,4.332816095265,Negative,1,1,1,0,0,0,0,0
PIK3R5,4.221474896494498,Negative,0,0,0,0,0,0,0,0
PIKFYVE,4.673161297281165,EnSig,0,0,0,0,0,0,0,0
PIM1,4.584205622896167,Negative,0,0,0,0,0,0,0,0
PIM3,4.274863655958167,Negative,0,0,0,0,0,0,0,0
PIN1,4.497210018933,Negative,1,1,1,0,1,1,0,0
PIN4,4.622071150220887,Negative,0,0,0,0,0,0,0,0
PINK1,4.431433164834316,Negative,0,0,0,0,0,0,1,0
PINX1,4.172604496131166,Negative,0,0,0,0,0,0,0,0
PIP,4.21163290333012,Negative,0,0,0,0,0,0,0,0
PIP4K2A,4.5488125373371675,Negative,1,1,1,0,0,0,1,0
PIP4K2C,4.169111122929343,Negative,1,0,1,0,0,0,0,1
PIP5K1A,4.203067107445095,Negative,0,0,0,0,0,0,0,0
PIP5K1B,4.351154690610409,Negative,0,0,0,0,0,0,0,0
PIP5K1C,4.813634122567,EnSig,1,0,1,0,1,1,1,1
PIP5KL1,4.381934982114666,Negative,0,0,0,0,0,0,0,0
PIPOX,4.222182859306011,Negative,0,0,0,0,0,0,0,0
PIR,4.5382895578425,Negative,0,0,0,0,0,0,0,0
PISD,4.206528940392416,Negative,1,0,0,0,0,0,0,0
